"","date","location","continent","total_deaths_per_million","new_deaths","total_vaccinations","people_fully_vaccinated","people_vaccinated","total_tests_per_thousand","gdp_per_capita","extreme_poverty","smoker_total","male_smokers","female_smokers","population","population_density","stringency_index","diabetes_prevalence"
"179",2021-07-21,"Argentina","South America",2254.493,437,28264151,5690869,22573282,410.385,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"180",2021-07-22,"Argentina","South America",2260.106,256,28674364,5797847,22876517,412.557,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"181",2021-07-23,"Argentina","South America",2266.355,285,29075280,5865659,23209621,414.634,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"182",2021-07-24,"Argentina","South America",2271.289,225,29437762,5944919,23492843,416.167,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"183",2021-07-25,"Argentina","South America",2274.293,137,29723228,6008542,23714686,417.291,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"184",2021-07-26,"Argentina","South America",2282.713,384,29880247,6022610,23857637,419.642,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"185",2021-07-27,"Argentina","South America",2288.129,247,30230385,6133940,24096445,421.705,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"186",2021-07-28,"Argentina","South America",2298.435,470,30655272,6352840,24302432,423.795,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"187",2021-07-29,"Argentina","South America",2304.815,291,31075801,6532982,24542819,425.748,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"188",2021-07-30,"Argentina","South America",2315.187,473,31471074,6716433,24754641,428.024,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"189",2021-07-31,"Argentina","South America",2318.147,135,31877998,6911893,24966105,429.582,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"190",2021-08-01,"Argentina","South America",2319.265,51,32148787,7056120,25092667,430.565,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"191",2021-08-02,"Argentina","South America",2325.251,273,32335391,7157189,25178202,432.915,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"192",2021-08-03,"Argentina","South America",2334.066,402,32695882,7358204,25337678,435.307,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"193",2021-08-04,"Argentina","South America",2340.644,300,33335932,7689258,25646674,437.624,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"194",2021-08-05,"Argentina","South America",2346.696,276,33735965,7929526,25806439,439.966,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"195",2021-08-06,"Argentina","South America",2350.862,190,34134158,8183511,25950647,442.464,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75,5.5
"196",2021-08-07,"Argentina","South America",2352.814,89,34430142,8401313,26028829,443.927,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"197",2021-08-08,"Argentina","South America",2356.256,157,34624926,8548692,26076234,444.939,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"198",2021-08-09,"Argentina","South America",2367.263,502,34902791,8723337,26179454,447.082,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"199",2021-08-10,"Argentina","South America",2371.737,204,35247776,8954463,26293313,449.149,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"200",2021-08-12,"Argentina","South America",2380.595,181,35762492,9348431,26414061,453.615,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"201",2021-08-13,"Argentina","South America",2385.989,246,36038031,9553439,26484592,455.822,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"202",2021-08-14,"Argentina","South America",2388.642,121,36387897,9821987,26565910,457.408,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"203",2021-08-15,"Argentina","South America",2390.945,105,36641694,10032222,26609472,458.306,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"204",2021-08-16,"Argentina","South America",2392.348,64,36809251,10165290,26643961,459.488,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"205",2021-08-17,"Argentina","South America",2398.926,300,36941932,10257176,26684756,461.727,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"206",2021-08-18,"Argentina","South America",2404.342,247,37234519,10449719,26784800,463.914,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"207",2021-08-19,"Argentina","South America",2408.486,189,37689167,10786254,26902913,466.131,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"208",2021-08-20,"Argentina","South America",2413.508,229,38145435,11151888,26993547,468.38,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"209",2021-08-21,"Argentina","South America",2416.731,147,38584379,11479360,27105019,469.848,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"210",2021-08-22,"Argentina","South America",2419.691,135,38904089,11725229,27178860,470.845,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"211",2021-08-23,"Argentina","South America",2425.326,257,39133726,11923418,27210308,473.13,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"212",2021-08-24,"Argentina","South America",2429.646,197,39507845,12205961,27301884,475.351,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"213",2021-08-25,"Argentina","South America",2433.154,160,39951618,12536759,27414859,477.517,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"214",2021-08-26,"Argentina","South America",2436.465,151,40407410,12916502,27490908,479.669,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"215",2021-08-27,"Argentina","South America",2439.82,153,40855178,13270035,27585143,481.887,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"216",2021-08-28,"Argentina","South America",2441.004,54,41305344,13624296,27681048,483.238,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"217",2021-08-29,"Argentina","South America",2442.298,59,41625410,13875229,27750181,484.112,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"218",2021-08-30,"Argentina","South America",2447.209,224,41930538,14132981,27797557,486.107,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"219",2021-08-31,"Argentina","South America",2451.704,205,42260571,14387231,27873340,488.346,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"220",2021-09-01,"Argentina","South America",2455.936,193,42792677,14786884,28005793,490.295,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"221",2021-09-02,"Argentina","South America",2460.103,190,43221929,15121308,28100621,492.109,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"222",2021-09-03,"Argentina","South America",2463.633,161,43696315,15512349,28183966,493.871,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"223",2021-09-04,"Argentina","South America",2465.562,88,44049176,15800014,28249162,494.916,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"224",2021-09-05,"Argentina","South America",2467.031,67,44401437,16094665,28306772,495.667,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"225",2021-09-06,"Argentina","South America",2470.584,162,44667497,16322499,28344998,497.558,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"226",2021-09-07,"Argentina","South America",2474.487,178,45177464,16745593,28431871,499.224,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"227",2021-09-08,"Argentina","South America",2476.921,111,45523595,17038188,28485407,500.58,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"228",2021-09-09,"Argentina","South America",2479.925,137,45917635,17364418,28553239,501.868,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"229",2021-09-10,"Argentina","South America",2483.937,183,46299230,17679598,28619681,503.263,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"230",2021-09-11,"Argentina","South America",2485.56,74,46690888,18011231,28679706,504.24,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"231",2021-09-12,"Argentina","South America",2486.568,46,46894772,18188230,28706802,504.786,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"232",2021-09-13,"Argentina","South America",2491.787,238,46995734,18274595,28721805,506.183,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"233",2021-09-14,"Argentina","South America",2495.646,176,47242831,18485435,28758477,507.535,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"234",2021-09-15,"Argentina","South America",2499.001,153,47543513,18737801,28819589,508.771,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"235",2021-09-16,"Argentina","South America",2501.895,132,47936962,19073705,28879464,510.027,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"236",2021-09-17,"Argentina","South America",2505.952,185,48310770,19398787,28929766,511.345,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"237",2021-09-18,"Argentina","South America",2507.728,81,48572796,19623356,28968475,512.204,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"238",2021-09-19,"Argentina","South America",2509.066,61,48830206,19842376,29013805,512.815,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"239",2021-09-20,"Argentina","South America",2511.039,90,49017568,20011380,29032591,514.152,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"240",2021-09-21,"Argentina","South America",2512.377,61,49331494,20276732,29081629,515.322,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"241",2021-09-22,"Argentina","South America",2514.679,105,49729347,20602871,29157102,516.566,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"242",2021-09-23,"Argentina","South America",2516.608,88,50010169,20840361,29201859,517.755,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"243",2021-09-24,"Argentina","South America",2517.836,56,50277880,21003681,29308961,518.861,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"244",2021-09-25,"Argentina","South America",2518.297,21,50575922,21216344,29398567,519.632,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"245",2021-09-26,"Argentina","South America",2518.582,13,50755054,21338286,29458318,520.179,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"246",2021-09-27,"Argentina","South America",2520.599,92,50910055,21448257,29504991,521.394,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"247",2021-09-28,"Argentina","South America",2522.441,84,51153324,21634719,29564670,522.609,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"248",2021-09-29,"Argentina","South America",2524.458,92,51448854,21878609,29620243,523.728,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"249",2021-09-30,"Argentina","South America",2525.533,49,51711461,22088966,29676037,524.833,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,75.93,5.5
"250",2021-10-01,"Argentina","South America",2526.541,46,52019147,22336131,29739848,525.937,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"251",2021-10-02,"Argentina","South America",2526.848,14,52339299,22589718,29810138,526.619,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"252",2021-10-03,"Argentina","South America",2526.98,6,52535781,22758402,29839720,527.072,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"253",2021-10-04,"Argentina","South America",2527.813,38,52688166,22884730,29866774,528.161,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"254",2021-10-05,"Argentina","South America",2528.69,40,52880909,23026410,29919702,529.261,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"255",2021-10-06,"Argentina","South America",2529.918,56,53133905,23190355,30011782,530.346,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"256",2021-10-07,"Argentina","South America",2530.729,37,53386738,23381682,30077265,531.321,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"257",2021-10-08,"Argentina","South America",2531.343,28,53660061,23562958,30172069,531.893,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"258",2021-10-09,"Argentina","South America",2531.65,14,53820006,23673529,30222669,532.462,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"259",2021-10-10,"Argentina","South America",2531.979,15,53980661,23813404,30244964,532.936,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"260",2021-10-11,"Argentina","South America",2532.374,18,54115894,23928986,30265200,533.514,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"261",2021-10-13,"Argentina","South America",2534.369,35,54353322,24034055,30398941,535.784,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"262",2021-10-14,"Argentina","South America",2535.488,51,54714920,24167049,30629612,536.797,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"263",2021-10-15,"Argentina","South America",2536.08,27,55103707,24308860,30878639,537.774,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"264",2021-10-16,"Argentina","South America",2536.145,3,55605668,24514822,31177414,538.461,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"265",2021-10-19,"Argentina","South America",2537.768,33,56217372,24758547,31547968,541.037,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"266",2021-10-20,"Argentina","South America",2538.492,33,56722315,24898034,31916195,542.089,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"267",2021-10-21,"Argentina","South America",2539.062,26,56931534,24958656,32066229,543.134,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"268",2021-10-22,"Argentina","South America",2539.566,23,57329844,25103398,32322397,544.182,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"269",2021-10-23,"Argentina","South America",2539.654,4,57747212,25227233,32617779,544.816,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"270",2021-10-24,"Argentina","South America",2539.72,3,58049997,25310608,32838500,545.273,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"271",2021-10-25,"Argentina","South America",2540.268,25,58128269,25336749,32890914,546.345,18933.907,0.6,43.9,27.7,16.2,45605823,16.177,42.59,5.5
"272",2021-01-16,"Austria","Europe",779.934,66,110540,12,110528,833.647,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"273",2021-01-17,"Austria","Europe",783.141,29,116262,393,115869,839.402,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"274",2021-01-18,"Austria","Europe",787.564,40,127735,1292,126443,851.233,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"275",2021-01-19,"Austria","Europe",796.079,77,153979,2788,151191,871.245,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"276",2021-01-20,"Austria","Europe",800.281,38,177699,4105,173593,938.717,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"277",2021-01-21,"Austria","Europe",805.921,51,197699,4278,193420,943.842,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"278",2021-01-22,"Austria","Europe",810.565,42,209317,4869,204447,950.329,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"279",2021-01-23,"Austria","Europe",817.09,59,212476,4871,207604,960.197,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"280",2021-01-24,"Austria","Europe",820.296,29,213749,4882,208866,965.946,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"281",2021-01-25,"Austria","Europe",823.946,33,215279,4997,210281,973.433,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"282",2021-01-26,"Austria","Europe",831.023,64,224041,5914,218126,984.851,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"283",2021-01-27,"Austria","Europe",836.441,49,232129,6447,225681,994.921,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"284",2021-01-28,"Austria","Europe",841.196,43,242141,9135,233005,1005.144,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"285",2021-01-29,"Austria","Europe",846.836,51,257330,18925,238390,1012.998,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"286",2021-01-30,"Austria","Europe",851.812,45,261068,21311,239742,1026.872,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"287",2021-01-31,"Austria","Europe",853.803,18,262497,22326,240156,1034.58,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"288",2021-02-01,"Austria","Europe",860.106,57,267251,25469,241767,1048.519,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"289",2021-02-02,"Austria","Europe",867.736,69,284970,40018,244907,1057.52,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"290",2021-02-03,"Austria","Europe",873.818,55,303397,55231,248120,1077.634,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"291",2021-02-04,"Austria","Europe",877.578,34,324336,73271,251019,1089.611,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"292",2021-02-05,"Austria","Europe",881.669,37,345795,90548,255201,1099.254,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"293",2021-02-06,"Austria","Europe",883.992,21,355018,97000,257971,1116.935,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"294",2021-02-07,"Austria","Europe",885.982,18,360055,101409,258599,1140.45,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,82.41,6.35
"295",2021-02-08,"Austria","Europe",888.194,20,369919,109206,260666,1154.714,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,74.07,6.35
"296",2021-02-09,"Austria","Europe",892.506,39,389703,126092,263564,1189.062,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,74.07,6.35
"297",2021-02-10,"Austria","Europe",897.261,43,411912,144661,267203,1213.522,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,74.07,6.35
"298",2021-02-11,"Austria","Europe",899.915,24,436961,164260,272652,1239.12,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,74.07,6.35
"299",2021-02-12,"Austria","Europe",903.454,32,464026,182714,281263,1261.647,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,79.63,6.35
"300",2021-02-13,"Austria","Europe",906.219,25,474541,187864,286628,1285.347,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,79.63,6.35
"301",2021-02-14,"Austria","Europe",907.988,16,476616,189459,287108,1300.778,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,79.63,6.35
"302",2021-02-15,"Austria","Europe",909.094,10,483801,192708,291044,1318.142,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"303",2021-02-16,"Austria","Europe",913.406,39,498574,200401,298124,1350.343,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"304",2021-02-17,"Austria","Europe",916.724,30,518413,210079,308285,1373.163,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"305",2021-02-18,"Austria","Europe",919.157,22,538482,218224,320209,1403.5,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"306",2021-02-19,"Austria","Europe",923.138,36,560025,226762,333214,1425.701,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"307",2021-02-20,"Austria","Europe",925.349,20,573119,228471,344599,1451.809,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"308",2021-02-21,"Austria","Europe",927.34,18,579160,228856,350255,1473.812,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"309",2021-02-22,"Austria","Europe",928.556,11,586179,230721,355409,1484.115,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"310",2021-02-23,"Austria","Europe",932.648,37,601271,235229,365993,1512.689,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"311",2021-02-24,"Austria","Europe",936.629,36,621270,238743,382478,1541.586,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"312",2021-02-25,"Austria","Europe",939.172,23,641466,242456,398961,1571.322,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"313",2021-02-26,"Austria","Europe",941.605,22,671086,247471,423566,1596.009,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
"314",2021-02-27,"Austria","Europe",944.148,23,696313,249448,446816,1631.278,45436.686,0.7,59.3,30.9,28.4,9043072,106.749,75.93,6.35
