"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"61","ARG","South America","Argentina","2020-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"62","ARG","South America","Argentina","2020-03-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,646,0.014,0,6,0,0.022,45.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"63","ARG","South America","Argentina","2020-03-03",1,1,NA,NA,NA,NA,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,654,0.014,0,4,0,0.019,52.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"64","ARG","South America","Argentina","2020-03-04",1,0,NA,NA,NA,NA,0.022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,660,0.014,0,5,0,0.027,37,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"65","ARG","South America","Argentina","2020-03-05",1,0,NA,NA,NA,NA,0.022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,667,0.015,0,6,0,0.023,43.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"66","ARG","South America","Argentina","2020-03-06",2,1,NA,NA,NA,NA,0.044,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,679,0.015,0,6,0,0.176,5.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"67","ARG","South America","Argentina","2020-03-07",8,6,NA,NA,NA,NA,0.175,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,688,0.015,0,7,0,0.204,4.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"68","ARG","South America","Argentina","2020-03-08",12,4,1.714,1,1,0.143,0.263,0.088,0.038,0.022,0.022,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,717,0.016,0.001,11,0,0.169,5.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"69","ARG","South America","Argentina","2020-03-09",12,0,1.714,1,0,0.143,0.263,0,0.038,0.022,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,731,0.016,0,12,0,0.235,4.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"70","ARG","South America","Argentina","2020-03-10",17,5,2.286,1,0,0.143,0.373,0.11,0.05,0.022,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,768,0.017,0.001,16,0,0.246,4.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"71","ARG","South America","Argentina","2020-03-11",19,2,2.571,1,0,0.143,0.417,0.044,0.056,0.022,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,803,0.018,0.001,20,0,0.231,4.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"72","ARG","South America","Argentina","2020-03-12",19,0,2.571,1,0,0.143,0.417,0,0.056,0.022,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,850,0.019,0.001,26,0.001,0.246,4.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"73","ARG","South America","Argentina","2020-03-13",31,12,4.143,2,1,0.286,0.68,0.263,0.091,0.044,0.022,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,938,0.021,0.002,37,0.001,0.17,5.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"74","ARG","South America","Argentina","2020-03-14",34,3,3.714,2,0,0.286,0.746,0.066,0.081,0.044,0,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,987,0.022,0.001,43,0.001,0.167,6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"75","ARG","South America","Argentina","2020-03-15",45,11,4.714,2,0,0.143,0.987,0.241,0.103,0.044,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1069,0.023,0.002,50,0.001,0.165,6.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"76","ARG","South America","Argentina","2020-03-16",56,11,6.286,2,0,0.143,1.228,0.241,0.138,0.044,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,1175,0.026,0.002,63,0.001,0.142,7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.67,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"77","ARG","South America","Argentina","2020-03-17",68,12,7.286,2,0,0.143,1.491,0.263,0.16,0.044,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,1304,0.029,0.003,77,0.002,0.138,7.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.67,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"78","ARG","South America","Argentina","2020-03-18",79,11,8.571,2,0,0.143,1.732,0.241,0.188,0.044,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,1507,0.033,0.004,101,0.002,0.151,6.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.67,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"79","ARG","South America","Argentina","2020-03-19",97,18,11.143,3,1,0.286,2.127,0.395,0.244,0.066,0.022,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,1659,0.036,0.003,116,0.003,0.151,6.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"80","ARG","South America","Argentina","2020-03-20",128,31,13.857,3,0,0.143,2.807,0.68,0.304,0.066,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,1891,0.041,0.005,136,0.003,0.156,6.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"81","ARG","South America","Argentina","2020-03-21",158,30,17.714,4,1,0.286,3.464,0.658,0.388,0.088,0.022,0.006,2.2,NA,NA,NA,NA,NA,NA,NA,NA,323,2214,0.049,0.007,175,0.004,0.178,5.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"82","ARG","South America","Argentina","2020-03-22",266,108,31.571,4,0,0.286,5.833,2.368,0.692,0.088,0,0.006,2.2,NA,NA,NA,NA,NA,NA,NA,NA,247,2461,0.054,0.005,199,0.004,0.2,5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"83","ARG","South America","Argentina","2020-03-23",301,35,35,4,0,0.286,6.6,0.767,0.767,0.088,0,0.006,2.12,NA,NA,NA,NA,NA,NA,NA,NA,288,2749,0.06,0.006,225,0.005,0.198,5.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"84","ARG","South America","Argentina","2020-03-24",387,86,45.571,6,2,0.571,8.486,1.886,0.999,0.132,0.044,0.013,2.03,NA,NA,NA,NA,NA,NA,NA,NA,445,3194,0.07,0.01,270,0.006,0.223,4.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"85","ARG","South America","Argentina","2020-03-25",387,0,44,8,2,0.857,8.486,0,0.965,0.175,0.044,0.019,1.96,NA,NA,NA,NA,NA,NA,NA,NA,550,3744,0.082,0.012,320,0.007,0.242,4.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"86","ARG","South America","Argentina","2020-03-26",502,115,57.857,9,1,0.857,11.007,2.522,1.269,0.197,0.022,0.019,1.92,NA,NA,NA,NA,NA,NA,NA,NA,586,4330,0.095,0.013,382,0.008,0.25,4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"87","ARG","South America","Argentina","2020-03-27",589,87,65.857,13,4,1.429,12.915,1.908,1.444,0.285,0.088,0.031,1.86,NA,NA,NA,NA,NA,NA,NA,NA,457,4787,0.105,0.01,414,0.009,0.262,3.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"88","ARG","South America","Argentina","2020-03-28",690,101,76,18,5,2,15.13,2.215,1.666,0.395,0.11,0.044,1.79,NA,NA,NA,NA,NA,NA,NA,NA,482,5269,0.116,0.011,436,0.01,0.252,4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"89","ARG","South America","Argentina","2020-03-29",745,55,68.429,19,1,2.143,16.336,1.206,1.5,0.417,0.022,0.047,1.72,NA,NA,NA,NA,NA,NA,NA,NA,718,5987,0.131,0.016,504,0.011,0.236,4.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"90","ARG","South America","Argentina","2020-03-30",820,75,74.143,23,4,2.714,17.98,1.645,1.626,0.504,0.088,0.06,1.69,NA,NA,NA,NA,NA,NA,NA,NA,660,6647,0.146,0.014,557,0.012,0.233,4.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"91","ARG","South America","Argentina","2020-03-31",1054,234,95.286,27,4,3,23.111,5.131,2.089,0.592,0.088,0.066,1.65,NA,NA,NA,NA,NA,NA,NA,NA,670,7317,0.16,0.015,589,0.013,0.216,4.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,-571.1,-0.75,-1.06,-12.5225237136933
"92","ARG","South America","Argentina","2020-04-01",1054,0,95.286,28,1,2.857,23.111,0,2.089,0.614,0.022,0.063,1.55,NA,NA,NA,NA,NA,NA,NA,NA,1071,8388,0.184,0.023,663,0.015,0.193,5.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"93","ARG","South America","Argentina","2020-04-02",1133,79,90.143,36,8,3.857,24.843,1.732,1.977,0.789,0.175,0.085,1.48,NA,NA,NA,NA,NA,NA,NA,NA,1672,10060,0.221,0.037,819,0.018,0.166,6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"94","ARG","South America","Argentina","2020-04-03",1265,132,96.571,39,3,3.714,27.738,2.894,2.118,0.855,0.066,0.081,1.44,NA,NA,NA,NA,NA,NA,NA,NA,1604,11664,0.256,0.035,982,0.022,0.147,6.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"95","ARG","South America","Argentina","2020-04-04",1451,186,108.714,43,4,3.571,31.816,4.078,2.384,0.943,0.088,0.078,1.39,NA,NA,NA,NA,NA,NA,NA,NA,1403,13067,0.287,0.031,1114,0.024,0.137,7.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"96","ARG","South America","Argentina","2020-04-05",1451,0,100.857,44,1,3.571,31.816,0,2.211,0.965,0.022,0.078,1.31,NA,NA,NA,NA,NA,NA,NA,NA,1086,14153,0.31,0.024,1167,0.026,0.128,7.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"97","ARG","South America","Argentina","2020-04-06",1554,103,104.857,48,4,3.571,34.075,2.258,2.299,1.052,0.088,0.078,1.28,NA,NA,NA,NA,NA,NA,NA,NA,1368,15521,0.34,0.03,1268,0.028,0.121,8.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"98","ARG","South America","Argentina","2020-04-07",1628,74,82,56,8,4.143,35.697,1.623,1.798,1.228,0.175,0.091,1.25,NA,NA,NA,NA,NA,NA,NA,NA,1686,17207,0.377,0.037,1413,0.031,0.11,9.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"99","ARG","South America","Argentina","2020-04-08",1715,87,94.429,63,7,5,37.605,1.908,2.071,1.381,0.153,0.11,1.23,NA,NA,NA,NA,NA,NA,NA,NA,2008,19215,0.421,0.044,1547,0.034,0.104,9.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"100","ARG","South America","Argentina","2020-04-09",1795,80,94.571,72,9,5.143,39.359,1.754,2.074,1.579,0.197,0.113,1.21,NA,NA,NA,NA,NA,NA,NA,NA,1855,21070,0.462,0.041,1573,0.034,0.098,10.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"101","ARG","South America","Argentina","2020-04-10",1975,180,101.429,82,10,6.143,43.306,3.947,2.224,1.798,0.219,0.135,1.21,NA,NA,NA,NA,NA,NA,NA,NA,1719,22789,0.5,0.038,1589,0.035,0.101,9.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"102","ARG","South America","Argentina","2020-04-11",1975,0,74.857,83,1,5.714,43.306,0,1.641,1.82,0.022,0.125,1.19,NA,NA,NA,NA,NA,NA,NA,NA,1822,24611,0.54,0.04,1649,0.036,0.096,10.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"103","ARG","South America","Argentina","2020-04-12",2142,167,98.714,90,7,6.571,46.968,3.662,2.165,1.973,0.153,0.144,1.2,NA,NA,NA,NA,NA,NA,NA,NA,1591,26202,0.575,0.035,1721,0.038,0.093,10.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"104","ARG","South America","Argentina","2020-04-13",2208,66,93.429,97,7,7,48.415,1.447,2.049,2.127,0.153,0.153,1.18,NA,NA,NA,NA,NA,NA,NA,NA,1865,28067,0.615,0.041,1792,0.039,0.09,11.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"105","ARG","South America","Argentina","2020-04-14",2277,69,92.714,102,5,6.571,49.928,1.513,2.033,2.237,0.11,0.144,1.18,NA,NA,NA,NA,NA,NA,NA,NA,2114,30181,0.662,0.046,1853,0.041,0.093,10.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"106","ARG","South America","Argentina","2020-04-15",2443,166,104,111,9,6.857,53.568,3.64,2.28,2.434,0.197,0.15,1.19,NA,NA,NA,NA,NA,NA,NA,NA,2302,32483,0.712,0.05,1895,0.042,0.096,10.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"107","ARG","South America","Argentina","2020-04-16",2571,128,110.857,115,4,6.143,56.374,2.807,2.431,2.522,0.088,0.135,1.17,NA,NA,NA,NA,NA,NA,NA,NA,2360,34843,0.764,0.052,1968,0.043,0.096,10.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"108","ARG","South America","Argentina","2020-04-17",2669,98,99.143,123,8,5.857,58.523,2.149,2.174,2.697,0.175,0.128,1.15,NA,NA,NA,NA,NA,NA,NA,NA,2195,37038,0.812,0.048,2036,0.045,0.09,11.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"109","ARG","South America","Argentina","2020-04-18",2758,89,111.857,129,6,6.571,60.475,1.952,2.453,2.829,0.132,0.144,1.16,NA,NA,NA,NA,NA,NA,NA,NA,2281,39319,0.862,0.05,2101,0.046,0.091,11,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"110","ARG","South America","Argentina","2020-04-19",2839,81,99.571,132,3,6,62.251,1.776,2.183,2.894,0.066,0.132,1.16,NA,NA,NA,NA,NA,NA,NA,NA,1631,40950,0.898,0.036,2107,0.046,0.09,11.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"111","ARG","South America","Argentina","2020-04-20",2941,102,104.714,136,4,5.571,64.487,2.237,2.296,2.982,0.088,0.122,1.18,NA,NA,NA,NA,NA,NA,NA,NA,2386,43336,0.95,0.052,2181,0.048,0.088,11.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"112","ARG","South America","Argentina","2020-04-21",3031,90,107.714,147,11,6.429,66.461,1.973,2.362,3.223,0.241,0.141,1.2,NA,NA,NA,NA,NA,NA,NA,NA,2896,46232,1.014,0.064,2293,0.05,0.089,11.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"113","ARG","South America","Argentina","2020-04-22",3144,113,100.143,152,5,5.857,68.939,2.478,2.196,3.333,0.11,0.128,1.23,NA,NA,NA,NA,NA,NA,NA,NA,2664,48896,1.072,0.058,2345,0.051,0.084,11.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"114","ARG","South America","Argentina","2020-04-23",3435,291,123.429,165,13,7.143,75.319,6.381,2.706,3.618,0.285,0.157,1.26,NA,NA,NA,NA,NA,NA,NA,NA,2717,51613,1.132,0.06,2396,0.053,0.083,12,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"115","ARG","South America","Argentina","2020-04-24",3607,172,134,176,11,7.571,79.091,3.771,2.938,3.859,0.241,0.166,1.23,NA,NA,NA,NA,NA,NA,NA,NA,3307,54920,1.204,0.073,2555,0.056,0.084,11.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"116","ARG","South America","Argentina","2020-04-25",3780,173,146,185,9,8,82.884,3.793,3.201,4.056,0.197,0.175,1.21,NA,NA,NA,NA,NA,NA,NA,NA,2644,57564,1.262,0.058,2606,0.057,0.087,11.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"117","ARG","South America","Argentina","2020-04-26",3892,112,150.429,192,7,8.571,85.34,2.456,3.298,4.21,0.153,0.188,1.17,NA,NA,NA,NA,NA,NA,NA,NA,1733,59297,1.3,0.038,2621,0.057,0.088,11.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.15,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"118","ARG","South America","Argentina","2020-04-27",4003,111,151.714,197,5,8.714,87.774,2.434,3.327,4.32,0.11,0.191,1.15,NA,NA,NA,NA,NA,NA,NA,NA,2238,61535,1.349,0.049,2600,0.057,0.091,11,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"119","ARG","South America","Argentina","2020-04-28",4127,124,156.571,207,10,8.571,90.493,2.719,3.433,4.539,0.219,0.188,1.14,NA,NA,NA,NA,NA,NA,NA,NA,2944,64479,1.414,0.065,2607,0.057,0.086,11.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
